train_loss,val_loss,train_acc,val_acc
0.5073190653237744,0.5670024659754573,0.7453416149068323,0.6666666666666666
0.4393999256949494,0.31581513778023096,0.8281573498964804,0.8985507246376812
0.387473205725352,0.32146873595058056,0.8343685300207039,0.8985507246376812
0.35608203829445456,0.32361541666846344,0.8488612836438924,0.855072463768116
0.31757366689072447,0.22110327538372815,0.8737060041407867,0.927536231884058
0.31535107995659173,0.22563032395597818,0.8757763975155279,0.9565217391304348
0.29818956729788215,0.23034203657205554,0.8799171842650103,0.9420289855072463
0.282542943314304,0.17175421550653983,0.8778467908902692,0.9710144927536232
0.31082203299362465,0.1894512785517651,0.8737060041407867,0.927536231884058
0.29858504414681813,0.26005559123080707,0.8757763975155279,0.927536231884058
0.2998554727243834,0.18991255781788757,0.8737060041407867,0.9420289855072463
0.2855642568744241,0.20780840732049252,0.8716356107660456,0.9420289855072463
0.2598297250443611,0.18812119788017825,0.9006211180124224,0.9565217391304348
0.3696191336180606,0.19541595379511514,0.8343685300207039,0.9420289855072463
