
=======================================================
  MobileNetV2 + relu  (device=cuda)
  [gelu] E59  tr=0.0944/0.967  vl=0.1119/0.971
  [gelu] E60  tr=0.0951/0.969  vl=0.1206/0.971

=======================================================
  MobileNetV2 + selu  (device=cuda)
=======================================================
  [selu] E01  tr=0.4986/0.743  vl=0.6081/0.580
  [selu] E02  tr=0.3166/0.867  vl=0.4407/0.768
  [selu] E03  tr=0.3000/0.882  vl=0.3008/0.899
  [selu] E04  tr=0.2629/0.899  vl=0.4949/0.739
  [selu] E05  tr=0.2268/0.909  vl=0.2740/0.870
  [selu] E06  tr=0.2645/0.890  vl=0.2441/0.928
  [selu] E07  tr=0.2806/0.894  vl=0.1956/0.913
  [selu] E08  tr=0.1845/0.940  vl=0.1798/0.928
  [selu] E09  tr=0.1922/0.936  vl=0.2049/0.913
  [selu] E10  tr=0.2036/0.911  vl=0.2480/0.884
  [selu] E11  tr=0.2015/0.921  vl=0.3014/0.870
  [selu] E12  tr=0.1881/0.936  vl=0.2695/0.899
  [selu] E13  tr=0.1618/0.942  vl=0.2055/0.913
  [selu] E14  tr=0.1693/0.938  vl=0.2061/0.913
  [selu] E15  tr=0.2026/0.928  vl=0.2006/0.928
  [selu] E16  tr=0.1633/0.928  vl=0.2070/0.942
  [selu] E17  tr=0.1720/0.934  vl=0.1949/0.928
  [selu] E18  tr=0.1544/0.940  vl=0.2146/0.884
  [selu] E19  tr=0.1864/0.932  vl=0.2060/0.884
  [selu] E20  tr=0.1620/0.948  vl=0.1491/0.957
  [selu] E21  tr=0.1542/0.948  vl=0.1471/0.942
  [selu] E22  tr=0.1479/0.944  vl=0.1796/0.957
  [selu] E23  tr=0.1386/0.946  vl=0.1583/0.957
  [selu] E24  tr=0.1201/0.948  vl=0.1559/0.957
  [selu] E25  tr=0.1366/0.948  vl=0.1510/0.942
  [selu] E26  tr=0.1552/0.942  vl=0.2062/0.913
  [selu] E27  tr=0.1623/0.946  vl=0.1631/0.957
  [selu] E28  tr=0.1538/0.948  vl=0.1581/0.957
  [selu] E29  tr=0.1199/0.959  vl=0.1489/0.971
  [selu] E30  tr=0.1226/0.950  vl=0.1460/0.957
  [selu] E31  tr=0.1255/0.965  vl=0.1349/0.957
  [selu] E32  tr=0.1331/0.959  vl=0.1640/0.957
  [selu] E33  tr=0.1065/0.963  vl=0.1826/0.942
  [selu] E34  tr=0.1221/0.959  vl=0.1504/0.957
  [selu] E35  tr=0.1239/0.959  vl=0.1319/0.971
  [selu] E36  tr=0.1217/0.963  vl=0.1368/0.957
  [selu] E37  tr=0.1298/0.950  vl=0.1375/0.971
  [selu] E38  tr=0.1282/0.965  vl=0.1152/0.971
  [selu] E39  tr=0.0921/0.979  vl=0.1319/0.957
  [selu] E40  tr=0.0885/0.973  vl=0.1077/0.971
  [selu] E41  tr=0.1033/0.965  vl=0.1148/0.971
  [selu] E42  tr=0.1367/0.952  vl=0.1034/0.971
  [selu] E43  tr=0.1143/0.965  vl=0.1020/0.971
  [selu] E44  tr=0.0993/0.963  vl=0.1141/0.971
  [selu] E45  tr=0.1249/0.950  vl=0.1065/0.971
