train_loss,val_loss,train_acc,val_acc
0.5752802596082351,0.4890400598878446,0.6770186335403726,0.8115942028985508
0.39501447917018123,0.31336831765762274,0.8260869565217391,0.8840579710144928
0.397215321567488,0.290999713583269,0.8260869565217391,0.8985507246376812
0.3680693332576357,0.2161391837441403,0.8302277432712215,0.9420289855072463
0.2843675270337249,0.26891861661620764,0.8985507246376812,0.9130434782608695
0.30104978212905475,0.29421937465667725,0.8757763975155279,0.8840579710144928
0.3271667725612905,0.17849091062511224,0.8571428571428571,0.9710144927536232
0.28131469590570124,0.20323608750882355,0.8944099378881988,0.9855072463768116
0.2369773452696593,0.18634658166463824,0.9089026915113871,0.9565217391304348
0.2563422629860371,0.22268963248833365,0.9047619047619048,0.9565217391304348
0.27155248225352285,0.16895290950070257,0.8902691511387164,1.0
0.2315571821501043,0.170473402393037,0.9254658385093167,0.9710144927536232
0.23414938298379906,0.17570055222165756,0.9089026915113871,0.9710144927536232
0.2660050608109737,0.13300073989059613,0.8944099378881988,0.9855072463768116
0.27385253874164683,0.14358367263406946,0.8861283643892339,0.9855072463768116
0.2458193556368968,0.14300511194312054,0.9192546583850931,1.0
0.2238405021235316,0.1481133213509684,0.9192546583850931,0.9855072463768116
0.23581913150615574,0.1551740443792896,0.9213250517598344,1.0
0.2363569312121557,0.14421053835447284,0.9151138716356108,1.0
0.23368546977546645,0.12128783298143442,0.9151138716356108,1.0
0.25850830969109545,0.1226324987584266,0.8799171842650103,1.0
0.23876705673170387,0.1289481580041457,0.906832298136646,1.0
0.21967645006458705,0.12296392120744871,0.9192546583850931,1.0
0.20716164268815493,0.12782630896654681,0.9192546583850931,1.0
0.216775866028685,0.1103973619747853,0.9213250517598344,1.0
0.23467599926034363,0.11743218743282816,0.9151138716356108,1.0
0.24062218410628183,0.12340651128603064,0.9026915113871635,1.0
0.2378228621453232,0.11720356463954068,0.9089026915113871,1.0
0.2036049885532624,0.13247519979874292,0.9192546583850931,1.0
0.2155701779060482,0.14384807430315708,0.9109730848861284,0.9855072463768116
