model_name,accuracy,precision,recall,f1
cnn_gelu,0.6811594202898551,0.6106194690265486,1.0,0.7582417582417582
cnn_leaky_relu,0.6159420289855072,0.5655737704918032,1.0,0.7225130890052355
cnn_relu,0.5507246376811594,0.5267175572519084,1.0,0.6900000000000001
cnn_selu,0.5362318840579711,0.518796992481203,1.0,0.6831683168316832
cnn_elu,0.5144927536231884,0.5073529411764706,1.0,0.673170731707317
