train_loss,val_loss,train_acc,val_acc
0.6967213341414805,0.69305330860442,0.494824016563147,0.5072463768115942
0.6956220670269636,0.6935353054516558,0.5238095238095238,0.5072463768115942
0.6949806751424975,0.6901169255159904,0.5175983436853002,0.5072463768115942
0.6978500195418332,0.6875584842502207,0.4720496894409938,0.5797101449275363
0.6923260266736427,0.6847116316574208,0.546583850931677,0.5797101449275363
0.6942357840498535,0.6862432118775188,0.4968944099378882,0.5362318840579711
0.6933789929494601,0.6837591978086941,0.5175983436853002,0.5797101449275363
0.696373076295754,0.6845327339310577,0.4989648033126294,0.5797101449275363
0.6914576050164043,0.6884757029837456,0.5279503105590062,0.5362318840579711
0.6902729445609493,0.6851985212685405,0.5486542443064182,0.5362318840579711
0.691034648359192,0.6836132960043092,0.5445134575569358,0.5362318840579711
0.692354656894755,0.6734556693961655,0.5424430641821946,0.5797101449275363
0.6852722782525957,0.6826571398887081,0.556935817805383,0.5362318840579711
0.6814961933201145,0.6772837146468784,0.5693581780538303,0.5797101449275363
0.6898880691014955,0.6703162469725678,0.5527950310559007,0.7246376811594203
0.6899082416333027,0.6796013237773508,0.5652173913043478,0.5507246376811594
0.6916381504471505,0.6857011205908181,0.5320910973084886,0.5362318840579711
0.6876102424309614,0.6865436339723892,0.5486542443064182,0.5362318840579711
0.686940956683386,0.6836184410081394,0.5610766045548654,0.5362318840579711
