model_name,accuracy,precision,recall,f1
mobilenet_relu,0.9565217391304348,1.0,0.9130434782608695,0.9545454545454545
mobilenet_leaky_relu,0.9565217391304348,1.0,0.9130434782608695,0.9545454545454545
mobilenet_elu,0.9420289855072463,1.0,0.8840579710144928,0.9384615384615386
mobilenet_gelu,0.9347826086956522,1.0,0.8695652173913043,0.9302325581395349
mobilenet_selu,0.8913043478260869,1.0,0.782608695652174,0.878048780487805
