train_loss,val_loss,train_acc,val_acc
0.5131759672246364,0.5403667027535646,0.7370600414078675,0.6811594202898551
0.4255299040002606,0.3174085180828537,0.8302277432712215,0.8840579710144928
0.3835371316836734,0.311754640461742,0.8426501035196687,0.9420289855072463
0.345264135372071,0.31882957369089127,0.8509316770186336,0.8405797101449275
0.3130612534627041,0.2242140303487363,0.8716356107660456,0.9420289855072463
0.3103726147124486,0.22316620358522388,0.8840579710144928,0.9420289855072463
0.29012133746444563,0.22492134484691897,0.8778467908902692,0.9565217391304348
0.273749056038896,0.16946002948975217,0.8840579710144928,0.9710144927536232
0.29958000797662676,0.18285823818566144,0.8819875776397516,0.9565217391304348
0.28687884388626483,0.2649857609168343,0.8757763975155279,0.9420289855072463
0.29052934633648914,0.185388523383417,0.8757763975155279,0.9420289855072463
0.2726907563505706,0.20179016261860944,0.8799171842650103,0.9565217391304348
0.24717676145936637,0.17857783471328625,0.9089026915113871,0.9710144927536232
0.34690190234663076,0.18361466302387958,0.8467908902691511,0.9710144927536232
