train_loss,val_loss,train_acc,val_acc
0.5801808787490517,0.6379926511342975,0.6997929606625258,0.5942028985507246
0.3846163573225586,0.4981707697329314,0.8426501035196687,0.7391304347826086
0.3439057523666208,0.3814703204493592,0.84472049689441,0.9130434782608695
0.31534196828216254,0.33657093410906586,0.8737060041407867,0.9420289855072463
0.2548619358960393,0.32694965806128323,0.9047619047619048,0.8695652173913043
0.2656178570682218,0.2481902852870416,0.8861283643892339,0.9565217391304348
0.20092658818878742,0.2540446429148964,0.9461697722567288,0.9565217391304348
0.20011790332771975,0.21097748186709225,0.9358178053830227,0.9565217391304348
0.2063060448530051,0.2542729415539382,0.9254658385093167,0.8840579710144928
0.15984881160237033,0.20312912924134213,0.94824016563147,0.927536231884058
0.177821061548856,0.1674642529392588,0.927536231884058,0.9710144927536232
0.18474652727691776,0.14546599671028662,0.9420289855072463,0.9855072463768116
0.15464002404585636,0.17507253198519998,0.9420289855072463,0.9710144927536232
0.17778441233572012,0.1306036234549854,0.9296066252587992,0.9855072463768116
0.17091272557713477,0.12111066530148189,0.937888198757764,0.9855072463768116
0.14609755200814017,0.11782245899456134,0.9544513457556936,0.9855072463768116
0.15830870753242857,0.12523954534444257,0.9399585921325052,0.9710144927536232
0.13187238765305861,0.14373493820860767,0.9606625258799172,0.9710144927536232
0.14949725355420793,0.12233269581760185,0.9565217391304348,0.9855072463768116
0.15458337737413175,0.13117526655179867,0.9585921325051759,0.9855072463768116
0.13929471811646013,0.11826285957426265,0.9523809523809523,0.9855072463768116
0.12779348532574764,0.12363018840551376,0.9668737060041408,0.9710144927536232
0.1306840664790037,0.1318608832316122,0.9585921325051759,0.9710144927536232
0.1451671338229446,0.1284833565570306,0.94824016563147,0.9565217391304348
0.17576457686552596,0.10328063325605531,0.9233954451345756,0.9855072463768116
0.15364645363658852,0.08857815302368524,0.9461697722567288,1.0
0.12104837395883249,0.11026359306297441,0.9648033126293996,0.9855072463768116
0.1064352578257922,0.09690320977698201,0.9710144927536232,0.9855072463768116
0.1318028511838143,0.0931417202927928,0.94824016563147,0.9855072463768116
0.10980085743972974,0.1053644184940967,0.9627329192546584,0.9855072463768116
0.11537695214861915,0.09771562831989233,0.9668737060041408,0.9855072463768116
0.11754025976649846,0.10732652479107829,0.9585921325051759,0.9855072463768116
0.11695225849192335,0.09289409560353859,0.9627329192546584,0.9855072463768116
0.1384115567118485,0.09217453629210376,0.9461697722567288,0.9710144927536232
0.10691867753338863,0.10206415088496347,0.9710144927536232,0.9710144927536232
0.11773447929949,0.1024968097175377,0.9585921325051759,0.9710144927536232
0.1031567670489752,0.0999778197079465,0.9627329192546584,0.9710144927536232
0.10756702292286338,0.09904783489047617,0.9606625258799172,0.9710144927536232
