train_loss,val_loss,train_acc,val_acc
0.5763146635723411,0.4903509206529977,0.6770186335403726,0.8115942028985508
0.39574447268037816,0.3154817962128183,0.8260869565217391,0.8840579710144928
0.39767390563621285,0.29373094612273615,0.8260869565217391,0.8985507246376812
0.36749686106391577,0.2181512806294621,0.8322981366459627,0.9420289855072463
0.2847485149869267,0.27217341808305273,0.8944099378881988,0.8985507246376812
0.3003778488492867,0.2923393538896588,0.8778467908902692,0.8840579710144928
0.32835759830277406,0.17957299451033273,0.8530020703933747,0.9710144927536232
0.2815726379676882,0.20064575257508652,0.8902691511387164,0.9855072463768116
0.23798508969893367,0.18784408012162085,0.9109730848861284,0.9565217391304348
0.2567968105060467,0.2259413340817327,0.8985507246376812,0.9565217391304348
0.27371222977806076,0.1707677305608556,0.8923395445134575,1.0
0.2304537530764783,0.17757519345352615,0.9192546583850931,0.9710144927536232
0.2360471236610141,0.18332867259564606,0.906832298136646,0.9565217391304348
0.26541158600129944,0.13471124893513278,0.8944099378881988,0.9710144927536232
0.2738339865182991,0.14425590612750122,0.8881987577639752,0.9710144927536232
0.2484906408357324,0.14487907830355823,0.9192546583850931,0.9855072463768116
0.22459692801069275,0.14962093251338904,0.9192546583850931,0.9855072463768116
0.23762824141090702,0.1577959671832513,0.917184265010352,1.0
0.23496899207741578,0.1440547644228175,0.9130434782608695,0.9855072463768116
0.2342007290996133,0.1231124556582907,0.9109730848861284,1.0
0.2575129850557379,0.12514789963977924,0.8757763975155279,1.0
0.239862993390417,0.12769731792850772,0.9026915113871635,1.0
0.21993711103316912,0.12296426469001218,0.9151138716356108,1.0
0.2098702411350503,0.1275891670282336,0.917184265010352,1.0
0.21851863932658921,0.11038660592790964,0.9213250517598344,1.0
0.23648706865236627,0.11711643096329509,0.906832298136646,1.0
0.24272451625354047,0.12370324178018431,0.9026915113871635,1.0
0.23556130050872423,0.11799892329651376,0.9109730848861284,1.0
0.20130998562581792,0.13104095720294592,0.9233954451345756,1.0
0.21374702998138115,0.14312856396039328,0.917184265010352,0.9710144927536232
