train_loss,val_loss
0.7929323759878645,0.726617157459259
0.6852054572500303,0.7384896874427795
0.6454199018192094,0.7323054671287537
0.6235481282815677,0.7174243927001953
0.5997394420838997,0.716568648815155
0.5836121734871874,0.7245557308197021
0.5674128933476118,0.6868683695793152
0.5544658381005992,0.6776828765869141
0.5399043553240798,0.6608592867851257
0.5259770680658565,0.6685225963592529
0.5123289622381854,0.6492165923118591
0.5008017961282908,0.635727047920227
0.4889828546076828,0.652130663394928
0.47428480679204005,0.6461141705513
0.4599364035248016,0.6360101699829102
0.4493753699659067,0.632356584072113
0.43406635356245576,0.6273213624954224
0.424465473949539,0.6234427690505981
0.41269098509172475,0.6349313855171204
0.4015129196224252,0.6284967064857483
0.4033633329853508,0.6251347064971924
0.3916100113041406,0.6098941564559937
0.38185588197925324,0.6167718172073364
0.3697158259264431,0.6203374266624451
0.36232705122750736,0.5985557436943054
0.35765369375299966,0.608007550239563
0.3511295427816995,0.6228229403495789
0.3469541733139667,0.6168932318687439
0.33350037257370246,0.605362594127655
0.342389978977464,0.5747577548027039
0.33509639701487853,0.5760481953620911
0.32675229120945587,0.596397876739502
0.3217768708618038,0.6142736077308655
0.3091085139145269,0.6114843487739563
0.3104986782276359,0.6141210794448853
0.30742299532051165,0.6197599172592163
0.31001379299237863,0.5603477358818054
0.3015990020325465,0.617103636264801
0.2915592929097683,0.5988719463348389
0.2886191178614555,0.5935726761817932
0.2729137919334151,0.5925504565238953
0.2675900411778602,0.5815585851669312
0.2706941953603772,0.5749942660331726
0.26179117777271055,0.6028724312782288
0.26348420465461464,0.6174750924110413
0.2617811642078139,0.5859186053276062
0.26088334706382477,0.6117764711380005
0.25203306087934824,0.6127431392669678
0.24179505620066918,0.612491250038147
0.23972642983986725,0.6379128694534302
