model_name,accuracy,precision,recall,f1
mobilenet_gelu,0.9492753623188406,0.9305555555555556,0.9710144927536232,0.9503546099290779
mobilenet_relu,0.927536231884058,0.9154929577464789,0.9420289855072463,0.9285714285714286
mobilenet_selu,0.927536231884058,0.9154929577464789,0.9420289855072463,0.9285714285714286
mobilenet_leaky_relu,0.9202898550724637,0.8918918918918919,0.9565217391304348,0.9230769230769231
mobilenet_elu,0.8985507246376812,0.9230769230769231,0.8695652173913043,0.8955223880597014
