train_loss,val_loss
0.7613853384002148,0.7739058136940002
0.6711097856979686,0.6938585042953491
0.6321079681625524,0.7150894999504089
0.6019760792299828,0.7041668891906738
0.5536029235176418,0.7936362624168396
0.5207301921232393,0.6233407258987427
0.5041902874814304,0.6349586844444275
0.5132730431530786,0.6659355759620667
0.4895167870458609,0.549288809299469
0.44230275685989584,0.5008996725082397
0.4147780604244019,0.48491591215133667
0.5161141164554572,0.5864444971084595
0.5475490402977906,0.6118459105491638
0.5572068617210625,0.6378558874130249
0.5334874085511233,0.4930189847946167
0.4631634064589475,0.6975147128105164
0.4064214509096205,0.6152195334434509
0.4245174918979345,0.47100093960762024
0.4219809707647525,0.6205369830131531
0.5406074588096413,0.5006870627403259
0.43346231472418173,0.4783450663089752
0.4639819936969512,0.5335863828659058
0.4196233137917568,0.5308313965797424
0.4202414528923745,0.5026890635490417
0.3995409769547899,0.487571656703949
0.3248635176299275,0.51700758934021
0.34166531199994293,0.542594313621521
0.3069015120697935,0.5012671947479248
0.2652362483875598,0.5491956472396851
0.2574178774843058,0.6043872237205505
0.26702421780205166,0.7182435989379883
0.4042778846886834,0.6437385082244873
0.3303656584234218,0.6118671298027039
0.3366704432922367,0.6057692766189575
0.28677525234024964,0.6988892555236816
0.271435557870391,0.5165397524833679
0.39227517936417283,0.568401038646698
0.3528982355851318,0.84397292137146
0.3222321135610897,0.6828423142433167
0.32864260005593054,0.5905742049217224
0.24395500122729544,0.6963260769844055
0.31513375617702555,0.593658447265625
0.29861801924419207,0.7038799524307251
0.28381616547395233,0.7492673993110657
0.2805711337004636,0.8600218296051025
0.2798986450362156,0.6730760931968689
0.30530375325531695,0.7413942217826843
0.28394854290981625,0.6077175140380859
0.24410782899422181,0.6697081923484802
0.2701507013052023,0.8623189330101013
