mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__kernel,param_clf__gamma,param_clf__C,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
10.013495206832886,0.0,0.0703737735748291,0.0,linear,scale,0.1,"{'clf__kernel': 'linear', 'clf__gamma': 'scale', 'clf__C': 0.1}",0.8101587301587301,0.8101587301587301,0.0,1
9.156857013702393,0.0,0.1459660530090332,0.0,rbf,scale,25.0,"{'clf__kernel': 'rbf', 'clf__gamma': 'scale', 'clf__C': 25.0}",0.780952380952381,0.780952380952381,0.0,6
9.052376747131348,0.0,0.15855836868286133,0.0,rbf,auto,10.0,"{'clf__kernel': 'rbf', 'clf__gamma': 'auto', 'clf__C': 10.0}",0.780952380952381,0.780952380952381,0.0,6
8.940863847732544,0.0,0.21037650108337402,0.0,rbf,scale,0.1,"{'clf__kernel': 'rbf', 'clf__gamma': 'scale', 'clf__C': 0.1}",0.33653846153846156,0.33653846153846156,0.0,11
7.781812429428101,0.0,0.19547176361083984,0.0,linear,scale,5.0,"{'clf__kernel': 'linear', 'clf__gamma': 'scale', 'clf__C': 5.0}",0.8101587301587301,0.8101587301587301,0.0,1
9.064093351364136,0.0,0.21723604202270508,0.0,rbf,scale,1.0,"{'clf__kernel': 'rbf', 'clf__gamma': 'scale', 'clf__C': 1.0}",0.7364176570458405,0.7364176570458405,0.0,10
9.776948690414429,0.0,0.09338092803955078,0.0,rbf,auto,5.0,"{'clf__kernel': 'rbf', 'clf__gamma': 'auto', 'clf__C': 5.0}",0.780952380952381,0.780952380952381,0.0,6
8.368269205093384,0.0,0.2299346923828125,0.0,rbf,auto,0.1,"{'clf__kernel': 'rbf', 'clf__gamma': 'auto', 'clf__C': 0.1}",0.33653846153846156,0.33653846153846156,0.0,11
10.251844882965088,0.0,0.0453646183013916,0.0,linear,auto,25.0,"{'clf__kernel': 'linear', 'clf__gamma': 'auto', 'clf__C': 25.0}",0.8101587301587301,0.8101587301587301,0.0,1
7.760858535766602,0.0,0.20117783546447754,0.0,linear,scale,25.0,"{'clf__kernel': 'linear', 'clf__gamma': 'scale', 'clf__C': 25.0}",0.8101587301587301,0.8101587301587301,0.0,1
9.474939823150635,0.0,0.17131567001342773,0.0,rbf,scale,10.0,"{'clf__kernel': 'rbf', 'clf__gamma': 'scale', 'clf__C': 10.0}",0.780952380952381,0.780952380952381,0.0,6
9.471240758895874,0.0,0.1289687156677246,0.0,linear,auto,0.1,"{'clf__kernel': 'linear', 'clf__gamma': 'auto', 'clf__C': 0.1}",0.8101587301587301,0.8101587301587301,0.0,1
