,precision,recall,f1-score,support
defect,0.9696969696969697,0.927536231884058,0.9481481481481482,69.0
non_defect,0.9305555555555556,0.9710144927536232,0.950354609929078,69.0
accuracy,0.9492753623188406,0.9492753623188406,0.9492753623188406,0.9492753623188406
macro avg,0.9501262626262627,0.9492753623188406,0.9492513790386131,138.0
weighted avg,0.9501262626262627,0.9492753623188406,0.9492513790386131,138.0
